date,state,yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2022-04-14,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.20714285714285713,0.9145021645021645
2022-04-13,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.21363636363636362,0.9145021645021644
2022-04-12,AK,4,16,2,22,0.2,0.9090909090909091,0.21363636363636362,0.9145021645021645
2022-04-11,AK,5,15,2,22,0.25,0.9090909090909091,0.2064935064935065,0.9145021645021645
2022-04-10,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.1911873840445269,0.9150668172407302
2022-04-09,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.1782003710575139,0.9150668172407302
2022-04-08,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.16521335807050092,0.9150668172407304
2022-04-07,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.15222634508348795,0.9150668172407302
2022-04-06,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.14573283858998146,0.9150668172407302
2022-04-05,AK,3,17,2,22,0.15,0.9090909090909091,0.14696969696969697,0.9145492188970449
2022-04-04,AK,3,18,2,23,0.14285714285714285,0.9130434782608695,0.1541125541125541,0.9145492188970449
2022-04-03,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.15513296227581944,0.9139845661584792
2022-04-02,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.1616264687693259,0.9139845661584792
2022-04-01,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.1681199752628324,0.9139845661584791
2022-03-31,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.1746134817563389,0.9139845661584792
2022-03-30,AK,4,17,2,23,0.19047619047619047,0.9130434782608695,0.1876004947433519,0.9139845661584791
2022-03-29,AK,4,16,2,22,0.2,0.9090909090909091,0.19285714285714287,0.9145021645021645
2022-03-28,AK,3,17,2,22,0.15,0.9090909090909091,0.19999999999999998,0.9145021645021645
2022-03-27,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.21258503401360546,0.9150668172407302
2022-03-26,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.21907854050711192,0.9150668172407302
2022-03-25,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.22557204700061842,0.9150668172407304
2022-03-24,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.21258503401360546,0.9150668172407302
2022-03-23,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.21258503401360546,0.9150668172407302
2022-03-22,AK,5,15,2,22,0.25,0.9090909090909091,0.20732838589981448,0.9145492188970449
2022-03-21,AK,5,16,2,23,0.23809523809523808,0.9130434782608695,0.20018552875695733,0.9145492188970449
2022-03-20,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.18760049474335186,0.9139845661584792
2022-03-19,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.18110698824984536,0.9139845661584792
2022-03-18,AK,2,20,2,24,0.09090909090909091,0.9166666666666666,0.17461348175633892,0.9139845661584791
2022-03-17,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.19409400123685838,0.9139845661584792
2022-03-16,AK,4,17,2,23,0.19047619047619047,0.9130434782608695,0.18110698824984536,0.9139845661584791
2022-03-15,AK,4,16,2,22,0.2,0.9090909090909091,0.17337662337662338,0.9145021645021645
2022-03-14,AK,3,17,2,22,0.15,0.9090909090909091,0.17337662337662338,0.9145021645021645
2022-03-13,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.17337662337662338,0.9145021645021645
2022-03-12,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.16688311688311688,0.9145021645021644
2022-03-11,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.1603896103896104,0.9145021645021645
2022-03-10,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.1474025974025974,0.9145021645021645
2022-03-09,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.1474025974025974,0.9145021645021644
2022-03-08,AK,4,16,2,22,0.2,0.9090909090909091,0.1409090909090909,0.9145021645021645
2022-03-07,AK,3,17,2,22,0.15,0.9090909090909091,0.13376623376623376,0.9145021645021645
2022-03-06,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.13376623376623376,0.9145021645021645
2022-03-05,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.13376623376623376,0.9145021645021644
2022-03-04,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.13376623376623376,0.9145021645021645
2022-03-03,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.13376623376623376,0.9145021645021645
2022-03-02,AK,2,20,2,24,0.09090909090909091,0.9166666666666666,0.13376623376623376,0.9145021645021645
2022-03-01,AK,3,17,2,22,0.15,0.9090909090909091,0.14025974025974025,0.9145021645021645
2022-02-28,AK,3,17,2,22,0.15,0.9090909090909091,0.1474025974025974,0.9145021645021645
2022-02-27,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.15454545454545454,0.9145021645021645
2022-02-26,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.16103896103896104,0.9145021645021645
2022-02-25,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.16753246753246756,0.9145021645021645
2022-02-24,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.18051948051948052,0.9145021645021644
2022-02-23,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.1935064935064935,0.9145021645021645
2022-02-22,AK,4,16,2,22,0.2,0.9090909090909091,0.2,0.9145021645021645
2022-02-21,AK,4,16,2,22,0.2,0.9090909090909091,0.20714285714285716,0.9145021645021645
2022-02-20,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.21428571428571427,0.9145021645021644
2022-02-19,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.22077922077922077,0.9145021645021645
2022-02-18,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.22727272727272727,0.9145021645021645
2022-02-17,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.22727272727272727,0.9145021645021644
2022-02-16,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.22727272727272727,0.9145021645021645
2022-02-15,AK,5,15,2,22,0.25,0.9090909090909091,0.24025974025974023,0.9145021645021645
2022-02-14,AK,5,15,2,22,0.25,0.9090909090909091,0.24740259740259743,0.9145021645021645
2022-02-13,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.24740259740259743,0.9145021645021644
2022-02-12,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.2538961038961039,0.9145021645021645
2022-02-11,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.2603896103896104,0.9145021645021645
2022-02-10,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.2668831168831169,0.9145021645021645
2022-02-09,AK,6,16,2,24,0.2727272727272727,0.9166666666666666,0.2733766233766234,0.9145021645021645
2022-02-08,AK,6,14,2,22,0.3,0.9090909090909091,0.2733766233766234,0.9145021645021645
2022-02-07,AK,5,15,2,22,0.25,0.9090909090909091,0.2733766233766234,0.9145021645021644
2022-02-06,AK,6,16,2,24,0.2727272727272727,0.9166666666666666,0.2805194805194805,0.9145021645021645
2022-02-05,AK,6,16,2,24,0.2727272727272727,0.9166666666666666,0.28237476808905376,0.9139845661584792
2022-02-04,AK,6,16,2,24,0.2727272727272727,0.9166666666666666,0.28237476808905376,0.9139845661584791
2022-02-03,AK,6,16,2,24,0.2727272727272727,0.9166666666666666,0.28237476808905376,0.9139845661584792
2022-02-02,AK,6,16,2,24,0.2727272727272727,0.9166666666666666,0.28237476808905376,0.9139845661584792
2022-02-01,AK,6,14,2,22,0.3,0.9090909090909091,0.28237476808905376,0.9139845661584791
2022-01-31,AK,6,14,2,22,0.3,0.9090909090909091,0.2803339517625232,0.9145492188970451
2022-01-30,AK,6,15,2,23,0.2857142857142857,0.9130434782608695,0.2803339517625232,0.9145492188970449
2022-01-29,AK,6,16,2,24,0.2727272727272727,0.9166666666666666,0.27198515769944337,0.9150668172407302
2022-01-28,AK,6,16,2,24,0.2727272727272727,0.9166666666666666,0.26549165120593693,0.9150668172407304
2022-01-27,AK,6,16,2,24,0.2727272727272727,0.9166666666666666,0.25899814471243043,0.9150668172407302
2022-01-26,AK,6,16,2,24,0.2727272727272727,0.9166666666666666,0.2525046382189239,0.9150668172407302
2022-01-25,AK,6,15,2,23,0.2857142857142857,0.9130434782608695,0.24601113172541741,0.9150668172407304
2022-01-24,AK,6,14,2,22,0.3,0.9090909090909091,0.2337662337662338,0.9145021645021644
2022-01-23,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.21948051948051947,0.9145021645021645
2022-01-22,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.20649350649350648,0.9145021645021645
2022-01-21,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.1935064935064935,0.9145021645021644
2022-01-20,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.18701298701298702,0.9145021645021645
2022-01-19,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.17402597402597403,0.9145021645021645
2022-01-18,AK,4,16,2,22,0.2,0.9090909090909091,0.16103896103896104,0.9145021645021644
2022-01-17,AK,4,16,2,22,0.2,0.9090909090909091,0.1538961038961039,0.9145021645021645
2022-01-16,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.1383116883116883,0.9212779973649539
2022-01-15,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.13746470920383963,0.9272303783173348
2022-01-14,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.13040654997176734,0.9331827592697157
2022-01-13,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.11685488424618859,0.9391351402220968
2022-01-12,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.10358554488989272,0.9450875211744777
2022-01-11,AK,3,17,2,22,0.15,0.9090909090909091,0.09031620553359684,0.9510399021268586
2022-01-10,AK,2,20,1,23,0.09090909090909091,0.9565217391304348,0.07569035519346078,0.9575334086203652
2022-01-09,AK,3,20,1,24,0.13043478260869565,0.9583333333333334,0.07630878438331855,0.9572510822510824
2022-01-08,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.06388642413487135,0.9572510822510824
2022-01-07,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.06388642413487135,0.9572510822510824
2022-01-06,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.06388642413487133,0.9572510822510821
2022-01-05,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.07009760425909495,0.9572510822510824
2022-01-04,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.07630878438331853,0.9572510822510824
2022-01-03,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.08311150547175392,0.9572510822510824
2022-01-02,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.07630878438331855,0.9572510822510824
2022-01-01,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.07630878438331855,0.9572510822510824
2021-12-31,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.07009760425909495,0.9572510822510824
2021-12-30,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.06388642413487133,0.9572510822510824
2021-12-29,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.05767524401064773,0.9572510822510824
2021-12-28,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.05146406388642414,0.9572510822510824
2021-12-27,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.04466134279798876,0.9572510822510824
2021-12-26,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.04466134279798876,0.9572510822510824
2021-12-25,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.044661342797988765,0.9572510822510821
2021-12-24,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.04466134279798876,0.9572510822510824
2021-12-23,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.044661342797988765,0.9572510822510824
2021-12-22,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.04466134279798876,0.9572510822510824
2021-12-21,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.05087252292221236,0.9572510822510824
2021-12-20,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.05087252292221236,0.9572510822510821
2021-12-19,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.05087252292221236,0.9572510822510824
2021-12-18,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.05087252292221235,0.9572510822510824
2021-12-17,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.05087252292221236,0.9572510822510824
2021-12-16,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.05087252292221235,0.9572510822510824
2021-12-15,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.05087252292221236,0.9572510822510821
2021-12-14,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.044661342797988765,0.9572510822510824
2021-12-13,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.044661342797988765,0.9572510822510824
2021-12-12,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.044661342797988765,0.9572510822510824
2021-12-11,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.04466134279798876,0.9572510822510824
2021-12-10,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.044661342797988765,0.9572510822510824
2021-12-09,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.04466134279798876,0.9572510822510824
2021-12-08,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.044661342797988765,0.9572510822510824
2021-12-07,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.05087252292221235,0.9572510822510824
2021-12-06,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.05087252292221237,0.9572510822510824
2021-12-05,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.05087252292221235,0.9572510822510824
2021-12-04,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.05087252292221236,0.9572510822510824
2021-12-03,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.05087252292221235,0.9572510822510821
2021-12-02,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.05087252292221236,0.9572510822510824
2021-12-01,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.05087252292221237,0.9572510822510824
2021-11-30,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.04466134279798876,0.9572510822510824
2021-11-29,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.04466134279798876,0.9572510822510824
2021-11-28,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.04466134279798876,0.9572510822510824
2021-11-27,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.044661342797988765,0.9572510822510824
2021-11-26,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.04466134279798876,0.9572510822510824
2021-11-25,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.03845016267376516,0.9572510822510824
2021-11-24,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.03223898254954156,0.9572510822510824
2021-11-23,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.026027802425317954,0.9572510822510821
2021-11-22,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.01922508133688258,0.9572510822510824
2021-11-21,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.012422360248447204,0.9572510822510821
2021-11-20,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.012422360248447204,0.9572510822510824
2021-11-19,AK,0,23,1,24,0.0,0.9583333333333334,0.037267080745341616,0.9572510822510824
2021-11-18,AK,0,23,1,24,0.0,0.9583333333333334,0.06832298136645963,0.9572510822510824
2021-11-17,AK,0,23,1,24,0.0,0.9583333333333334,0.09937888198757763,0.9572510822510824
2021-11-16,AK,0,21,1,22,0.0,0.9545454545454546,0.14285714285714285,0.9572510822510824
2021-11-15,AK,0,21,1,22,0.0,0.9545454545454546,0.18367346938775508,0.9572510822510824
2021-11-14,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22448979591836735,0.9572510822510824
2021-11-13,AK,5,18,1,24,0.21739130434782608,0.9583333333333334,0.24933451641526178,0.9572510822510824
2021-11-12,AK,5,18,1,24,0.21739130434782608,0.9583333333333334,0.26175687666370895,0.9572510822510824
2021-11-11,AK,5,18,1,24,0.21739130434782608,0.9583333333333334,0.26796805678793256,0.9572510822510821
2021-11-10,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.28039041703637974,0.9572510822510824
2021-11-09,AK,6,15,1,22,0.2857142857142857,0.9545454545454546,0.2741792369121562,0.9572510822510824
2021-11-08,AK,6,15,1,22,0.2857142857142857,0.9545454545454546,0.2741792369121562,0.9572510822510824
2021-11-07,AK,5,18,1,24,0.21739130434782608,0.9583333333333334,0.2741792369121562,0.9572510822510824
2021-11-06,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.2803904170363798,0.9572510822510824
2021-11-05,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.28660159716060335,0.9572510822510824
2021-11-04,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.29281277728482696,0.9572510822510824
2021-11-03,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.2990239574090506,0.9572510822510824
2021-11-02,AK,6,15,1,22,0.2857142857142857,0.9545454545454546,0.31144631765749775,0.9572510822510824
2021-11-01,AK,6,15,1,22,0.2857142857142857,0.9545454545454546,0.3250517598343685,0.9572510822510824
2021-10-31,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.3386572020112393,0.9572510822510824
2021-10-30,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.3448683821354629,0.9572510822510821
2021-10-29,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.34486838213546284,0.9572510822510824
2021-10-28,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.35107956225968645,0.9572510822510824
2021-10-27,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.3448683821354629,0.9572510822510824
2021-10-26,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.3386572020112393,0.9572510822510824
2021-10-25,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.3386572020112393,0.9572510822510821
2021-10-24,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.3386572020112393,0.9572510822510824
2021-10-23,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.3386572020112393,0.9572510822510824
2021-10-22,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.3386572020112393,0.9572510822510824
2021-10-21,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.3386572020112393,0.9572510822510824
2021-10-20,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.35107956225968645,0.9572510822510821
2021-10-19,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.36350192250813373,0.9572510822510824
2021-10-18,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.36350192250813373,0.9572510822510824
2021-10-17,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.3566992014196983,0.9572510822510824
2021-10-16,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.3566992014196983,0.9572510822510824
2021-10-15,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.3504880212954747,0.9572510822510824
2021-10-14,AK,9,14,1,24,0.391304347826087,0.9583333333333334,0.35048802129547474,0.9572510822510824
2021-10-13,AK,9,14,1,24,0.391304347826087,0.9583333333333334,0.33806566104702757,0.9572510822510824
2021-10-12,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.3380656610470275,0.9572510822510824
2021-10-11,AK,7,14,1,22,0.3333333333333333,0.9545454545454546,0.33126293995859213,0.9572510822510824
2021-10-10,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.34486838213546284,0.9572510822510824
2021-10-09,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.35107956225968645,0.9572510822510824
2021-10-08,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.35729074238391006,0.9572510822510821
2021-10-07,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.3572907423839101,0.9572510822510824
2021-10-06,AK,9,14,1,24,0.391304347826087,0.9583333333333334,0.3821354628808045,0.9572510822510824
2021-10-05,AK,7,14,1,22,0.3333333333333333,0.9545454545454546,0.38834664300502814,0.9572510822510824
2021-10-04,AK,9,12,1,22,0.42857142857142855,0.9545454545454546,0.4155575273587696,0.9572510822510824
2021-10-03,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.422360248447205,0.9572510822510824
2021-10-02,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.4409937888198758,0.9572510822510824
2021-10-01,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.4596273291925466,0.9572510822510824
2021-09-30,AK,11,12,1,24,0.4782608695652174,0.9583333333333334,0.4782608695652174,0.9572510822510824
2021-09-29,AK,10,13,1,24,0.43478260869565216,0.9583333333333334,0.4782608695652174,0.9572510822510824
2021-09-28,AK,11,10,1,22,0.5238095238095238,0.9545454545454546,0.47826086956521735,0.9572510822510821
2021-09-27,AK,10,11,1,22,0.47619047619047616,0.9545454545454546,0.471458148476782,0.9572510822510824
2021-09-26,AK,11,12,1,24,0.4782608695652174,0.9583333333333334,0.45785270629991126,0.9572510822510821
2021-09-25,AK,11,12,1,24,0.4782608695652174,0.9583333333333334,0.414374445430346,0.9572510822510824
2021-09-24,AK,11,12,1,24,0.4782608695652174,0.9583333333333334,0.3708961845607809,0.9572510822510824
2021-09-23,AK,11,12,1,24,0.4782608695652174,0.9583333333333334,0.33984028393966287,0.9572510822510824
2021-09-22,AK,10,13,1,24,0.43478260869565216,0.9583333333333334,0.3087843833185448,0.9572510822510824
2021-09-21,AK,10,11,1,22,0.47619047619047616,0.9545454545454546,0.290150842945874,0.9572510822510824
2021-09-20,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.27654540076900325,0.9572510822510824
2021-09-19,AK,4,19,1,24,0.17391304347826086,0.9583333333333334,0.2629399585921325,0.9572510822510824
2021-09-18,AK,4,19,1,24,0.17391304347826086,0.9583333333333334,0.2753623188405797,0.9572510822510824
2021-09-17,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.28778467908902694,0.9572510822510824
2021-09-16,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.28778467908902694,0.9572510822510821
2021-09-15,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.28778467908902694,0.9572510822510824
2021-09-14,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.2691511387163561,0.9572510822510824
2021-09-13,AK,6,15,1,22,0.2857142857142857,0.9545454545454546,0.22833481218574384,0.9572510822510824
2021-09-12,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.20112392783200236,0.9572510822510824
2021-09-11,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.17006802721088435,0.9572510822510824
2021-09-10,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.14522330671398992,0.9572510822510824
2021-09-09,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.12037858621709553,0.9572510822510824
2021-09-08,AK,4,19,1,24,0.17391304347826086,0.9583333333333334,0.0955338657202011,0.9572510822510824
2021-09-07,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.08311150547175392,0.9572510822510824
2021-09-06,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.08311150547175392,0.9572510822510824
2021-09-05,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.08311150547175393,0.9572510822510824
2021-09-04,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.08932268559597752,0.9572510822510821
2021-09-03,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.08932268559597753,0.9572510822510824
2021-09-02,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.08932268559597752,0.9572510822510824
2021-09-01,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.08932268559597753,0.9572510822510824
2021-08-31,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.08932268559597752,0.9572510822510824
2021-08-30,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.08932268559597752,0.9572510822510821
2021-08-29,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.08870425640611976,0.9575334086203652
2021-08-28,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.08870425640611976,0.9575334086203652
2021-08-27,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.08870425640611976,0.9575334086203651
2021-08-26,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.08870425640611976,0.9575334086203652
2021-08-25,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.08870425640611976,0.9575334086203651
2021-08-24,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.08870425640611976,0.9575334086203652
2021-08-23,AK,2,20,1,23,0.09090909090909091,0.9565217391304348,0.08190153531768439,0.9575334086203652
2021-08-22,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.07571724341910678,0.9572510822510824
2021-08-21,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.07571724341910678,0.9572510822510824
